id,text,label,language,has_slang,has_abbrev,source
204,"video ritual hindu ini bukan digelar di india, melainkan di aceh, yang menarapkan syariat islam dengan sangat keras.",0,id,0,0,tonneau_indonesian
205,user kafir lah.. disini kan paling demen bilang kopar kapir...,1,id,1,0,tonneau_indonesian
206,"allaahu yubaarik fiykum, yaa syaykhunaa alfaadli apa artinya pak lukman, anda masih menteri republik indonesia kan?",0,id,1,0,tonneau_indonesian
207,user pgn ngomong bangke,0,id,1,0,tonneau_indonesian
208,"sebenernya sdh capek ngurusi rezim wel geduwel dan pendukungnya yg mampet kuping matanya, pinginnya tutup akun trus hidup normal di alam nyata,, tenang,, sejuk damai dan indah,, tapi ada tuntutan hati yg hrs terus semangat 9gantipresiden",1,id,1,1,tonneau_indonesian
209,user sni mami aq yg jlatin memek nya,0,id,1,1,tonneau_indonesian
210,"aku dek aku makin lama makin sipit gak sih? adek bukannya teteh udh sipit aku nih aku kasih liat foto aku yg sipit banget.. adek gak usah, udaah tau teteh emg sipit",0,id,1,1,tonneau_indonesian
211,pengen bunuh diri tapi gamau sakit? ledakan bom nuklir aja. tapi mahal sih,0,id,1,1,tonneau_indonesian
212,gue berharab banget kemarin dia mati dan yang lain berharap setya novanto mati pas sakit kemarinn siapa lagi? setyanovanto user,1,id,1,0,tonneau_indonesian
213,yagimanasih anjir gue dirumah doang dari pagi karena gangerti arah jalan sini mau main juga bingung gada temen,0,id,1,0,tonneau_indonesian
214,"user kafir yahudi nyerang suriah, yg senang dan bahagia wahabi.. aneh wahabi antek kafir",1,id,0,1,tonneau_indonesian
215,ternyata setelah dipikir dan disaring sama sari wangi teh kantong bundar. kamu kaya ampas teh bisanya cuma nyisain gatel di tenggorokan dan gabisa bikin adem tenggorokan!,1,id,1,1,tonneau_indonesian
216,user cacat bgt ican goblok,1,id,0,1,tonneau_indonesian
217,"allah swt yg anda sembah 5x sehari tak akan memelukmu pak lukman, paling dekat dia membiarkanmu bersimpuh di kakinya",1,id,0,1,tonneau_indonesian
218,user bentar bentar kunyuk mirip siapa yak mikir keras,1,id,0,0,tonneau_indonesian
219,alumni pks dan tim sukses anies sandi rame rame buang body tak mengenal asma dewi,1,id,0,0,tonneau_indonesian
220,user gaya pengumpylan masa pki,0,id,0,0,tonneau_indonesian
221,ustadz pks yudi widiana nilep duit pk bahasa agama juz dan liqo felix kwetiauw dan alumni pd mingkem dan pura2 budek..giliran bu sukma bc puisi pd teriak2 kesurupan,1,id,0,1,tonneau_indonesian
222,"lebih baik mempertahankan perpres itu, krn resikonya terlalu berat bagi rezim ... kata ahok mukidi jd presiden atas dukungan investor ... lebih baik rakyat sengsara drpd menanggung ancaman naga ... hii ...",1,id,0,1,tonneau_indonesian
223,"sekali setahun selama ratusan tahun masyarakat adat baduy menyerahkan hasil panen seba atau seserahan ke bapa gede , yakni bupati lebak dan gubernur banten. sebabaduy2",0,id,0,1,tonneau_indonesian
224,user astaga bolot banget dia,1,id,1,0,tonneau_indonesian
225,user pak user muslim teriak disakiti hatinya karena diungkap allah swt dungu biadab semakin baik,1,id,0,0,tonneau_indonesian
226,"user aliansi dajjal freemason membuat gaduh disekte indonesia meluncurkan tokoh perpartaian untuk berteriak menghina islam,",0,id,0,0,tonneau_indonesian
227,user rezim ini emang keliatan anti islam,1,id,1,0,tonneau_indonesian
228,"selain itu, kalla group juga membawahi sekolah islam athirah dan yayasan kalla.",0,id,0,0,tonneau_indonesian
229,bangga harus nya.. sarung itu udh jelas khas yg suka dipake org indonesia kalo ke masjid. pada oon gak bangga sama budaya indonesia,1,id,1,1,tonneau_indonesian
230,seriuus neh berita ? polisi mau ikutan politik... kok braninya ama tukang becak... emang dia doang yg pakek... dah mulai ketakutan yaa.. power syndrome melanda istana vs tukang becak. user,1,id,1,1,tonneau_indonesian
231,user ini antusiasme lebih ke pengen ngukur kontol mas iper apa mau ngewe sama gw?,0,id,1,0,tonneau_indonesian
232,buku langka tarich agama islam. oleh h. o. s. tjokroaminoto. tahun . halaman. hardcover. harga . . minat?,0,id,0,0,tonneau_indonesian
233,"user ini masih bicara soal pakaian di smp sma.klo pengalaman di univ, univ katholik melarang tidak menaungi organisasi kemahasiswaan di luar katholik ga dpt uang ukm, ga boleh pake fasilitas kampus utk kegiatan, ga boleh oprec promosi ,univ islam",0,id,0,1,tonneau_indonesian
234,lo pernah gak si lagi mau makan kebayang makan tai tikus. yang pada saat itu dlu lo kecil pernah nyobain wkwkwkwk idiot,0,id,1,1,tonneau_indonesian
235,"user terserah, sok classy lagi najis.",1,id,0,0,tonneau_indonesian
236,user eue wkkwkwkw,0,id,0,0,tonneau_indonesian
237,"mau seleb td kelakuan kayak tai, dan ga disukai orang? temen tipe pansos ini bakal tetep nunggangin . foto bareng, ngobrol bareng bahkan klo ga nyambung skalipun. berbeda dengan fans ya... pansos ini suka sama lo buat nunggangin arus yg dia pikir",1,id,1,1,tonneau_indonesian
238,susilo bambang yudhoyono presiden ri ke meminta khofifah emil untuk dekat dengan masyarakat . no bisa ! baguss,0,id,0,0,tonneau_indonesian
239,user para jendral propaganda mereka perang propaganda dgn jualan utamanya pki dan cinaisasi..,1,id,0,1,tonneau_indonesian
240,user yg gubernur lama kebanyakan direcokin di demo demo orang bodoh yg pake surban !lah gubernur yg sekarang bulan ngapain aja ?cuma ongkang2 di kantor ka,1,id,1,1,tonneau_indonesian
241,hidup china komunis ! t.co b1rhevkrxl,1,id,0,1,tonneau_indonesian
242,user udah kodrat pecun dang emg paling pinter cari alasan,1,id,0,1,tonneau_indonesian
243,user jam lembur malah pada ngentot url,0,id,1,0,tonneau_indonesian
244,"user ga kak, gua bukan orang jawa maaf yak gua orang palembang soalnya, kakak aja deh yg belajar aksara jawa. atau kalak mau belajar budaya palembang?",0,id,1,1,tonneau_indonesian
245,"jungyeon nangis diacara gr2 peliharaannya mati smpe acaranya diberhentiin dibilang kg profesional, lah kucing gue mencret aja gue ngerasa kek bencana besar",0,id,1,1,tonneau_indonesian
246,user user setuju bgt coba klo ahok msh jd gubernur dki. tamat nih rs...,1,id,1,1,tonneau_indonesian
247,mengajak anak anak dalam peledakan bom tidak mungkin muncul dari orang yang memahami islam. itu tindakan keji. aman abdurrahman,0,id,0,0,tonneau_indonesian
248,user bom di negara kita... saat ini... ada lucunya kah..?,0,id,0,0,tonneau_indonesian
249,"user suruh mundur aja dari sekarang, daripada malu maluin. kok ngarep didukung ulama.? emang gak ada parpol yang dukung.? ndang bali o",0,id,1,1,tonneau_indonesian
250,user ko jokowi prabowo lah sekarang rayat kecil susah listrik aja tambah mahal,1,id,1,1,tonneau_indonesian
251,"user dari pagi, pak amal post minum kopi..aku galfok sama meja makan kayu yg ga dikasih taplak... eh koq bagus.. lihat cangkir kopinya koq bagus.. eh ini rak dibelakangnya juga sukak.. penataan display",0,id,0,1,tonneau_indonesian
252,"mana neh yang nyerang gw semalem, malah ended up ngeblok ? cupu. dia yang mulai, dia yang kicep. ew.",1,id,1,0,tonneau_indonesian
253,user ah tai ki. besok gausah diperpanjang kali ya. busuk bgt user di jkt. ngerasain 0kbps aja kaga gua. ana jg ngeluh mulu,0,id,1,1,tonneau_indonesian
254,user himpunan tai iblis,0,id,0,0,tonneau_indonesian
255,user wkwkwk dasar cebong dia melarang selama dia mnjabat... kalo anis kan smntara wkwkwkkw,1,id,1,0,tonneau_indonesian
256,user setuju pakek banget... sekjen pcn partai cocot nusantara,1,id,1,0,tonneau_indonesian
257,user ganteng ganteng sarap,0,id,0,0,tonneau_indonesian
258,via user sandiaga uno bantah asma dewi relawan anies sandi url bokirnya anies sandi enak enak makan dan hidup mewah. mau aja di tipu.,1,id,0,1,tonneau_indonesian
259,"teruss karna sekolah q cuma sampe hari jumat, nah hari jumat ada foto perkelas gitu. iya sekolah q ga ada buku tahunan, gembel emank. dah tu adanya foto perkelas dan temanya bebas",0,id,1,1,tonneau_indonesian
260,user perusahaan transportasi online paling biadap yg tidak mengikuti uu no th 9dan menolak permen nomor 8th2 perusahaan komunis yg didanai komunis cina,1,id,0,1,tonneau_indonesian
261,user masa kaga tau princess. udik bener ?,1,id,0,0,tonneau_indonesian
262,"suka bgt emutin kontol yg gede,, gt,,",0,id,0,1,tonneau_indonesian
263,melepaskan orang yang kamu cintai jauh lebih sulit dibanding menerima cinta yang baru yang asing bagi hatimu.robotbijak botzidancreative,0,id,0,0,tonneau_indonesian
264,user yang maksa si,0,id,0,0,tonneau_indonesian
265,kemaren kayaknya ada yg quote tweet ttg kristen mana ya,0,id,0,1,tonneau_indonesian
266,user sepertinya efek dari uu md3. boleh ngomong sesuka hati.,0,id,1,1,tonneau_indonesian
267,user yg kunyuk kunyuk ini yg heboh prof ditambah penumpang gelap dan pasukan nasi campur,0,id,0,1,tonneau_indonesian
268,user lho katanya dibiayai bank asing.. ato aku salah info?,0,id,0,1,tonneau_indonesian
269,isu pki terus di hembuskan grup grup pendukung prabowo,1,id,0,0,tonneau_indonesian
270,"user klo menganggapnya gak enak haram, brarti dia kafir. fix!",1,id,0,1,tonneau_indonesian
271,"kuatkan barisan,, sepertinya rezim ini sudah mulai menggila,,",1,id,0,0,tonneau_indonesian
272,ketiduran menit dan punya dorongan tidak wajar untuk cover lagu. sinting,0,id,0,0,tonneau_indonesian
273,url ahok tng mrka trus was was hdpnya user,1,id,0,1,tonneau_indonesian
274,user klo seiman nipu hukumnya halal ga mgkin didemo kaum bani micin,1,id,0,1,tonneau_indonesian
275,"mantan itu perlu di kasi bunga biar lebih so sweet dikit, bunga bangke maksudnya",0,id,0,0,tonneau_indonesian
276,user bismillah inshaa allah agus sylvi menang pilkada dki 1putaran dan jadi pemimpin yg amanah dan mencintai rakyat jakarta.,0,id,0,1,tonneau_indonesian
277,user orang goblok udah lihat berita asli belon,1,id,0,1,tonneau_indonesian
278,user as clara anak pinter dongo paling koplak cantik tapi idot gatau malu urat malu putus butt dia muka nya imut bgt,1,id,1,1,tonneau_indonesian
279,"ada akun ketepu jutaan. tp biarlah, itu akun kapir cebong...",1,id,0,0,tonneau_indonesian
280,user klop pemberontak sekaligus koruptor.,1,id,0,0,tonneau_indonesian
281,"beliau masuk orng terkaya di indonesia di bawah umur tahu , mantan ketua hipmi nasional, sebelum terjun ke dunia politik sudah bnyak brkontribusi untuk kemajuan umat dan bangsa. yg nyinyir ,udh berprestasi dan berbuat apa ?",0,id,1,1,tonneau_indonesian
282,"user hahahhaha ye wehh silap2 bom pun aku tak dengau. ecehh kau memang, kita sama2 ah ni brother susah bangun.",0,id,0,1,tonneau_indonesian
283,"user kom3 menkumham mengenai md3, memang benar hak imunitas itu ada. pernah ada perdebatan uu pilkada, sdh ketok palu, namun pendekatannya presiden sdh mengeluarkan perpu. namun md3 ini presiden tdk mengeluarkan perpu tp tdk mau tandatangan. sy kira",0,id,0,1,tonneau_indonesian
284,user mohon dapat dimaklumi. bani kodok gampang meriang kurang oxigen kelamaan dicomberan.,1,id,0,0,tonneau_indonesian
285,"kata orang jawa, moto picrk kuping budek, rai gedek pada masalah yg dihadapi rakyat. kalian ingin populer dg cara hina url",0,id,0,1,tonneau_indonesian
286,dan saat ini pemerintah dengan serius memperhatikan pengembangan ekonomi umat di antaranya melalui program bank wakaq mikro. moeldoko,0,id,0,0,tonneau_indonesian
287,"tujuan dari proses kekuasaan adalah keamanan, kesejahteraan dan keadilan bagi rakyat politicianacademy positiflugasdanmencerahkan",0,id,0,0,tonneau_indonesian
288,"user si joko pngen ttep populer buat pro nas d jkt, si ahok jga g mw klah buat jga proyek2 lain d jkt, akhirnya pmbngunan blom slsai tp udh bngun lgi yg lain d ruas2 utama yg sling brdekatan. skrg cebong guoblok mlah nyalahin ani",1,id,1,1,tonneau_indonesian
289,"user rezim kemarin saya dan keluarga pilih demokrat, saya sekeluarga mantap akan pilih gerindra!",0,id,1,0,tonneau_indonesian
290,ini apasih univ ini ngedown mulu ccd bgt kesel gwe,1,id,1,1,tonneau_indonesian
291,"gaya beruk preman kampung, begini klo mantan supir tembak metromini masuk dpr. kampungan berdebat malah ngajak berantam dan ngancam kyk banteng. url",1,id,0,1,tonneau_indonesian
292,moga2 itu bisa diconfirm bukan bom ya.. itu daerah anak kuliaham what u aiming from bunuh anak kuliah?,0,id,0,1,tonneau_indonesian
293,user yg bnr bang ngomong itu pki otk ga,0,id,1,1,tonneau_indonesian
294,lulusan s1 mrka panggil prof user ketum partai mrka panggil presiden user org gk bisa ngaji mrka panggil ustad user sang pemborong kasus tersangka mereka panggil ulama user ini namanya du,1,id,0,1,tonneau_indonesian
295,user kembang bangkai?,0,id,0,0,tonneau_indonesian
296,teman tapi kampret semua ini namanya url,0,id,0,0,tonneau_indonesian
297,"user mantap nih, aset2 ngr kita yg dahulunya dikuasai dikelola pihak asing, dlm era bp jokowi satu persatu mulai diambil alih oleh ngr kita. blm saatnya di th , kita ganti presiden baru, yg terbaik tetap bp jokowi",0,id,1,1,tonneau_indonesian
298,debat sama berantem beda tipis debatfinalpilkadajkt,0,id,0,0,tonneau_indonesian
299,user pak user tujuan hidup muslim beribadat ke allah swt bertentangan dgn kepentingan bangsa negara,1,id,0,1,tonneau_indonesian
300,user jebur bloon bukan cebur,0,id,0,0,tonneau_indonesian
301,user setya novanto sampe level tertentu akan pendendam. tp ga akan bikin lawannya babak belur sampe mati.,1,id,1,1,tonneau_indonesian
302,"soal berdaulat di bidang politik, user lah yang mengubah nama laut cina selatan menjadi laut natuna utara. di bidang ekonomi, user konsisten melawan neoliberalisme, pembangunan ekonomi melalui utang, tegas yongky satgas cakrabuana",0,id,1,0,tonneau_indonesian
303,kalau legislatif gagal. kok diambil calon wakilnya. yang bego ini siapa? kira kira ?,0,id,1,0,tonneau_indonesian
304,saya akan mengucapkan haturnuhunjokowi jika 9prabowoanismatta yang jadi presiden,0,id,0,1,tonneau_indonesian
305,user pak user saya ttap mendesak anda menyatakan muhammad nabi gadungan agar bangsa ini terselamatkan,1,id,0,1,tonneau_indonesian
306,selamat di atas penderitaan orang lain ? hih. url,1,id,0,0,tonneau_indonesian
307,user percuma jk ujung2nya yg kluar hanyalah cocoklogi yg dipaksakan utk membenarkan kalimat user yg kentara jelas penghinaan pada kitab suci. agama manapun tak ak,0,id,0,1,tonneau_indonesian
308,"yaelah malah di terobos lampu merah kalem bro, itu polisi di belakang kita aja nerobos itu ngejar kita dongo !",1,id,1,1,tonneau_indonesian
309,"user hrs presiden dan ahok wakilnya , mungkin mereka bisa jadi sahabat baik ?",0,id,0,1,tonneau_indonesian
310,tugas umat islam indonesia masih berat tegakkan hukum atau lengserkan jokowi.,1,id,0,0,tonneau_indonesian
311,"user bukti apa? pertumbuhan ekonomi stagan di jaman sby , sdah hampir tahun proyek joko hasil ngutang ke cina baru selesai proyek dari proyek, proyek infrastruktur pemda yang otonomi daerah di klaim prestasi",0,id,0,1,tonneau_indonesian
312,"user .kodok ingin.kawin2 banci di tolak ngamuk2...kaciann deh cong ! muka aj ga berani nunjukin, kenapa ? takut ketauan bencong ya ? takut ketauan burik ya ? wkwkk eyke cwek asli n itu muka saya...problem with u, cong ?",1,id,1,1,tonneau_indonesian
313,"user bertahun2 di katain cebong,jokodok,pki,kafir,dongo, santai aja tuh...knp musti panik ya si doi di panggil kampret?",1,id,1,1,tonneau_indonesian
314,"user jawabannya adlh karena pasukan onta dengan pemimpin brengsek yg kini buron, mereka sama menikmati hasilnya. mereka bahagia menikmati uang haram karena mereka satu keyakinan.. !",1,id,0,1,tonneau_indonesian
315,bener bener bangsad bocahnya kudu di kasih unta kepalanya,1,id,0,0,tonneau_indonesian
316,"membunuh seorang mu kafir yang mendapatkan jaminan keamanan tanpa alasan yang haq, maka ia tidak akan mencium wangi surga, bahkan dari jarak empat puluh tahun perjalanan sekali pun hr. ahmad khilafahajaranislam returnthekhilafah",0,id,0,0,tonneau_indonesian
317,user sebisa mungkin pembangunan pulau c dan d dilanjutkan djarot sebelum oktober nanti anies sandi kuasai balai kota.,1,id,0,1,tonneau_indonesian
318,user hwahaha ngawur ! mana buktinya jika isa al masih anak allah ? coba terangkan di kitab injilmu yg sudah diacak kemurniannya,0,id,1,1,tonneau_indonesian
319,"user lu gak bakal tau juga susih, actress china namanya mingmukedaisi kuerban. bingung kan lu wkwk",0,id,1,1,tonneau_indonesian
320,adminya kek tai ngakak gue ga udah udah min wkwkwkwkwkwk,1,id,1,1,tonneau_indonesian
321,"hal tersebut di ungkapkan oleh anggota komisi ii dprd kota cirebon, jafarudin, saat ditemui di gedung dprd. dikatakan ja'far, penyelamatan benda cagar budaya penting karena bisa menjadi identitas sebuah kota sejarah di cirebon.",0,id,0,0,tonneau_indonesian
322,kalian perankan tanpa ada cacat,0,id,0,0,tonneau_indonesian
323,"user cuma son ohgong, monyet baperan yang galau cuma karna nggak di invite grup chatting url",1,id,1,1,tonneau_indonesian
324,user nek guyon marai mateni rejekine konco kui jenenge bajingan. wes ora lucu meneh ketemune.,0,id,0,0,tonneau_indonesian
325,"setuju... usir aja keturunan arab, india, cina termasuk ente zul. url",1,id,1,1,tonneau_indonesian
326,"bioskop, transisi ekonomi ala arab saudi",0,id,0,0,tonneau_indonesian
327,user jaman sby yg demo pdip,1,id,0,1,tonneau_indonesian
328,user haha.. sempit banget pikiranmu bang.. cuma ada kampet cebong doang.. kasian saya..,1,id,1,0,tonneau_indonesian
329,user manusia kampret bernama syahroni b daud ini akhirnya mengaku salah sudah menuduh ada telur palsu dan meminta maaf.,1,id,0,0,tonneau_indonesian
330,ini daftar lengkap proyek yang dicoret jokowi dari psn,0,id,0,0,tonneau_indonesian
331,kampret kan kalo typo nya di email kantor ketika gue ngerasa ngetik kata serpong ternyata pas udah ke kirim ga ada r nya,0,id,1,1,tonneau_indonesian
332,user dia kristen ibu,0,id,0,0,tonneau_indonesian
333,user lu yang munafik ngaku golput tapi panas dingin belain si kuli cina itu kejang2 liat orang kagum sama pemimpin yg karismatik bukan yg plonga plongo,1,id,1,1,tonneau_indonesian
334,user cina tidak termasuk salah satu ras di indonesia. beda dg singapur,1,id,0,1,tonneau_indonesian
